ProductID,Avg_Purchase_Frequency,Avg_Basket_Size,Avg_Spend_Per_Purchase,Return_Rate,Discount_Availability
131,10,3.078762979450838,421.8952341208457,0.1001269029705803,0
132,13,2.1916650015629724,260.1735545425124,0.3692969887260632,1
133,3,1.9046444197077077,356.0697155742085,0.4205153480619407,1
134,7,1.570109987057002,241.15508688421508,0.0337970991038734,0
135,6,4.674506313069177,471.7003815725196,0.2291272122384122,1
136,2,3.631989863414665,107.93116429131253,0.3651517122239374,0
137,7,3.0000097263274186,308.9099825813758,0.4683239205366634,1
138,1,2.9262048919799604,316.1868542026194,0.2009090877632349,1
139,3,4.407834203116798,295.36259089075133,0.3006729418370966,1
140,10,4.151804840028429,351.9005118978466,0.0912157901327348,0
141,9,1.6269733590351136,400.1067133869825,0.2901336830832967,1
142,4,4.616645826092741,215.3649213785436,0.1401600898043101,1
143,11,3.3743202456499723,297.6974650061494,0.2597808378175331,1
144,5,1.3580604448884277,311.2597895889974,0.1274352304403421,1
145,5,2.598518046985125,362.4426316917592,0.3380900338405864,0
146,3,4.462602856885033,195.34307391208716,0.1714885089838475,1
147,9,1.6076685611725905,401.3799229766063,0.3107172008006539,0
148,9,3.563977795560413,229.18578063864615,0.3056853316460267,1
149,7,3.2927091938164565,325.3893987095542,0.2113326207580665,1
150,7,4.347852261269647,248.78435174853325,0.0055501069093824,1
151,2,4.0087037983430776,440.1859616640768,0.0948861839521283,0
152,1,2.3904970668091217,353.9468772878634,0.0798810283531107,0
153,12,2.228855775920012,223.8336031684754,0.2048999795350031,1
154,1,2.166441550465946,404.4467800376795,0.2335511275899748,1
155,6,1.8005663864516008,119.89224897405522,0.0023238381659689,0
156,1,4.019827040687629,419.8747904079444,0.1579588865008697,1
157,12,3.82651559024978,214.6816365713753,0.4199307776729645,1
158,11,3.1482596483200607,373.7825384069828,0.2910471742716172,0
159,10,2.602703931200105,394.6532490155016,0.3077544310672695,1
160,14,2.163558041907131,338.8098536753951,0.3982637515829427,0
161,8,1.4117368177868763,402.2515851102342,0.4550839375159824,0
162,11,1.8575773003106564,341.57437666901984,0.2794051908837496,1
163,8,1.1212184242169974,357.8167703976814,0.2790882070397354,1
164,4,3.298660684886721,159.048542064448,0.2557179934483372,0
165,1,2.2723802481386626,347.4233593471648,0.2374731703748365,0
166,8,3.471714530710371,246.2336964622032,0.3679073617379324,1
167,11,1.4401616951459002,369.8233118463528,0.4921832047396927,1
168,6,1.734326880878715,335.8712611761372,0.2934888243727535,1
169,9,4.634546423020602,114.94493210448807,0.1113923216650191,0
170,6,4.744872760033539,283.66988877820256,0.2856459821798957,1
171,4,1.362500363766172,386.28991251702814,0.243358655780858,0
172,12,2.2325787304610643,138.8074234982364,0.4087155444061023,1
173,11,1.083575569282019,209.3467068315213,0.0938136955585266,0
174,5,4.141696050433911,296.0137139570598,0.3835746487048698,1
175,13,2.4606362349134563,86.94991793000926,0.016193089158798,0
176,11,3.8766851446672463,199.68325754243256,0.4899537444023216,0
177,11,1.7414381443923048,488.2649513828571,0.0454032229961146,0
178,11,1.8370221085192864,354.9275168109928,0.4045673089015462,0
179,5,4.170625751679431,75.8568356717154,0.3341844046169076,1
180,13,3.569195193981344,469.4087910288968,0.2954918394605735,0
181,9,3.803780058753145,278.88746900593515,0.0500115059158828,1
182,10,4.9030138247859,263.1238587300559,0.1903287720038969,0
183,1,3.1022167364077857,231.2838601569806,0.0068861142146431,1
184,11,4.848910146176892,444.8660477633967,0.3095522360940629,1
185,8,4.837361216377038,478.46249524110175,0.4674987668378924,1
186,12,4.880967695072867,196.4933699748904,0.3189726509311424,0
187,1,3.2591974037476685,192.1223238295319,0.2843985576978269,1
188,4,2.22180718100878,269.6969670128056,0.4993576022252914,0
189,8,3.051230258681697,424.0488197027788,0.4651497277772126,0
190,8,1.6252347779620733,307.6698988710396,0.2170299417016876,1
191,4,3.302611096129631,58.81965275214915,0.0446438757297147,1
192,4,4.780960088083208,440.7482321196056,0.3552271713737508,0
193,2,4.6430370157736505,187.88264983650564,0.1410168231423513,0
194,13,3.756878846712232,407.4239279269632,0.1347950784043334,0
195,9,1.978840024494585,232.8174131165856,0.3743763371484745,0
196,5,1.9411801425115387,107.02558500695584,0.2540841423960299,0
197,8,2.9607580187653664,276.5501541034213,0.1475106615282002,0
198,3,4.891463602650908,349.3708445908289,0.2325259487978372,0
199,4,3.894216948705187,204.55489767011585,0.3392686613501593,1
200,2,1.1979033614681471,202.26463189055428,0.3043092415293325,0
201,7,3.2635690735354843,284.3814242909341,0.3560815188791136,0
202,15,2.672947441245904,396.55014740153916,0.32308827513183613,1
203,11,3.881123139279526,210.23467303598915,0.44068496227174375,0
204,8,3.7018757813079195,199.1531039180526,0.48134313132986484,1
205,7,3.8736596768942935,350.88575248618446,0.4300268177400315,1
206,19,2.5027360333638216,182.51878739866146,0.03941068081825267,0
207,11,4.304088460046994,323.0766168150325,0.33561158216131143,1
208,11,4.838768423766373,285.2733780753094,0.3945188823033824,0
209,4,3.8420383973247056,254.9499698780001,0.4911450749315865,0
210,8,2.190711712755709,278.6666395765564,0.19358403676119051,0
211,3,2.197797715763799,235.54640531852806,0.09324197776286246,1
212,2,2.624623044406912,284.0832972291862,0.42793720028063836,1
213,12,2.435622785981479,300.87096671774293,0.16555870437995213,0
214,6,2.928907374312735,279.18890117769314,0.30311892893899084,0
215,2,3.6324424663678476,270.7531858909365,0.20104843446436993,1
216,1,3.2899524407498486,312.70684975202744,0.20713986581174398,0
217,12,3.202289056386289,382.9785897897415,0.3689075947969513,1
218,12,2.7587972501998546,286.6898299008802,0.18712281141656995,1
219,17,2.926154072835451,340.9995252502109,0.3496068053555386,1
220,10,3.7965755075290017,251.69115009973282,0.01702094317162803,0
221,16,0.9880419725001852,233.29593495875633,0.16907722110189924,0
222,15,2.9886095915212683,322.6657693657012,0.1663315753632947,1
223,15,3.287987594927325,288.32327282083247,0.37692929008939136,0
224,19,3.783583068547293,356.4748670821541,0.16413298685255764,0
225,12,1.9899540607161756,366.271175784688,0.32033029485889064,0
226,3,1.9370903175468812,341.9542421213743,0.34737695703285376,1
227,5,3.5839549948781335,340.8679165200092,0.33262851665658644,1
228,19,1.095547759743084,128.7318457203513,0.3056139037138456,0
229,7,4.332189110760785,322.22612497835144,0.2126722561812034,1
230,9,3.2265919914928105,343.1439914732502,0.19291943906506712,0
231,7,4.558721212843437,236.41086989191285,0.28664618860418595,1
232,18,1.912927623430487,300.4386255794893,0.041214520217319896,0
233,4,2.5636405312817594,247.86358928288817,0.43915172260524776,1
234,14,0.5921316730731143,351.37552974004393,0.41440442008486816,1
235,18,2.204310237004724,252.20009674617512,0.17972851134822293,0
236,9,2.8161531192781206,260.35689465316767,0.2877413704589593,1
237,2,1.0372924199915634,276.79749169719923,0.466791572110387,0
238,15,2.6053731878016007,412.4705110950137,0.14310203073192737,1
239,7,1.0126598231397557,350.2336135038098,0.37380308117047817,1
240,12,2.7425398150885747,380.6301929456942,0.05053858558729253,1
241,8,4.147111927108236,209.34400722598795,0.2664523522607758,0
242,15,2.9650202498858773,236.53526269137166,0.44314487342917586,1
243,3,4.658207372611803,366.9289821858848,0.280337549233046,0
244,14,3.7862925633946096,211.9919425886663,0.3119638851501797,1
245,17,4.348147848606971,266.41579145751666,0.4547432537216766,1
246,4,2.2350547591217165,402.7670670313928,0.36052671362440336,1
247,18,2.2108583716073977,251.8267634847655,0.35097614330989013,1
248,8,3.3456134163853686,208.95012736423874,0.2973281708255202,0
249,4,1.422297908367141,302.3737252188164,0.320164420954285,1
250,2,3.4711437497620903,211.01285129193786,0.4038156577681425,0
251,6,2.6760801834530703,361.8625036486458,0.48982421081564975,0
252,10,4.329996837546657,255.25706252551527,0.3997094234640121,1
253,4,3.6795122540794107,245.23804855440397,0.35669304749722813,0
254,18,4.096706430340127,301.4691176332001,0.07641699296964227,0
255,12,2.245793918604953,279.7781073762272,0.4103693898464297,0
256,2,4.0482102687617285,312.617459684041,0.3706372400253645,0
257,10,4.444712494364283,326.07522247013503,0.3875117757466046,0
258,4,2.961286176619659,289.1356128261553,0.12323727433922284,0
259,14,2.2606493806335117,241.92756950069844,0.4526874113050546,1
260,16,2.2782127987655905,336.52541425323824,0.05766787048996247,1
261,15,4.239012992015965,265.3295090948836,0.1342699072890538,1
262,8,5.684345742423311,256.5455512747149,0.33488148477895685,0
263,14,2.018354929824778,307.13303075780254,0.34012008727719745,1
264,8,1.9414799499574398,203.56687903721644,0.1635290374874042,0
265,16,3.921414180674479,319.5438016573527,0.35374469078478926,0
266,13,2.2460864706333554,309.78810019420945,0.2000859634508873,1
267,18,4.01835538422827,356.090982013651,0.01008600277038242,0
268,15,3.4653461735266458,274.98039302078035,0.08967700482081792,1
269,13,2.976022697502036,366.24157660111337,0.4424829548569054,1
270,9,3.4412715345216878,326.48214502509376,0.11912006574741522,0
271,15,3.380198369153394,298.66054127783804,0.0653260660408492,0
272,13,2.8203935022138245,390.83479627530187,0.3442782969072653,0
273,1,1.2436389683615054,304.76063654233917,0.2259461567807707,0
274,7,3.1786507285890346,274.08163361861745,0.4003295588348457,1
275,9,4.573060366064164,306.19199965357456,0.4321080179372362,1
276,1,1.3912313367954765,273.05154164430087,0.42453454991974343,0
277,12,2.0342149798610554,318.6823340297347,0.1633745174064777,0
278,8,3.4268269747660107,366.03436409987523,0.25771750960440043,1
279,11,3.0385918627322805,299.59979837553703,0.32856944997701243,0
280,19,3.411182159584289,304.5069830036664,0.16777171276922073,0
281,17,2.300681792172338,339.8915597264644,0.030138664522978885,0
282,8,4.162458286592306,359.3620012054065,0.25287554732549034,1
283,3,3.046900565690211,277.3682367392088,0.016280983398140908,0
284,3,3.696985522343057,308.6168003101815,0.4758163561157141,0
285,1,3.320277410971096,340.11311537233746,0.40037498657578297,1
286,5,3.1754949679609923,316.4976128038519,0.1040847904965613,1
287,10,3.62683365702813,206.89552821156843,0.1509101569570449,0
288,7,3.1864879539669504,349.1363479955711,0.49159088852952476,0
289,9,1.809800971904488,326.14406573568675,0.19303879152923917,0
290,7,4.087356825715965,329.69743701034037,0.39402395514260724,0
291,9,3.818127286248184,240.39246361733197,0.22893957952543464,0
292,8,0.8931496086421902,307.6194967351086,0.433407002809299,0
293,12,2.345799715124323,342.1672616702314,0.3548392189991394,0
294,2,4.042360462492807,255.97096975483987,0.02122592934666808,0
295,1,1.1730714535221662,268.97277250778086,0.15425104411022625,1
296,16,3.9435668819007446,343.02395605337983,0.2834162342977917,0
297,5,2.8587774643457493,266.6448687614669,0.46382528159417935,0
298,3,4.340282570333991,289.57455612272304,0.05999464837433028,0
299,12,2.9988532109245365,248.26906704463775,0.3045696434784228,0
300,8,2.2779320070043725,390.9969283659583,0.15806659839220222,1
301,3,3.3080856607591405,326.031138258428,0.44577061318952577,0
302,1,2.969614510490014,287.23025116469165,0.3849331087326715,1
303,3,2.1891488658593192,277.8812404733898,0.19115433378454982,0
304,5,5.218343483011386,238.58176884263068,0.0918805503152207,1
305,15,2.0289018184156853,294.4949954385962,0.01563400647467591,0
306,14,0.7570446249402059,333.2529040595023,0.31435588082925486,0
307,3,4.581698968121493,259.5092951361633,0.20900066573930945,0
308,1,2.4164365276840734,305.27705606481913,0.1642306815017769,0
309,5,2.7032267390343043,281.630911267549,0.4928961229020494,0
310,14,2.6420939353709656,369.0057964787749,0.23840964642455442,0
311,7,2.430348565841674,268.1650618012235,0.37742124898625784,1
312,9,2.233807528736554,338.8577937218415,0.09693208445310575,0
313,15,2.0031826975030356,369.7011297971684,0.01659307629348875,0
314,15,3.0647597617045657,281.1434698111216,0.21460568352952783,0
315,10,2.598012442324365,270.5711276174878,0.3361757691219042,1
316,13,3.7303621903339463,346.1351159262313,0.2582333611298951,0
317,19,3.482694051616154,210.93880427990788,0.4463284662359516,0
318,7,2.0724878064745957,321.5297319551326,0.22264988208171074,0
319,17,3.108521276072356,221.2339103581259,0.1623913784450147,1
320,4,2.5821616758786465,361.12058325831646,0.45886385134174534,1
321,5,2.0083395573663343,287.3951827770833,0.20933311653084666,0
322,7,3.6894315705151324,295.4610954628865,0.1421274522034097,0
323,13,2.878674720691635,263.787539532116,0.057853927636939396,0
324,15,2.592449979829521,220.86463683638937,0.3987217888757522,0
325,11,2.1444327635767206,363.2930218816025,0.4142948157909431,0
326,4,1.972063238926661,291.44712458203537,0.026315913946934277,0
327,13,4.988768023914546,460.43843033540145,0.18573634321674715,0
328,7,3.3341186496299966,259.4909098470216,0.3774394627530003,0
329,19,1.9088709627971834,267.66529367087,0.4737271052691464,0
330,2,3.2878658983228126,255.13779426650134,0.19513095908400346,0
331,10,4.062016176795538,291.19197203976563,0.43730618137595184,0
332,13,3.1675176125300424,378.76089538922133,0.2029229992007756,0
333,6,4.374021342133124,350.50686683868423,0.09795236734889756,1
334,12,1.4571868579300329,224.77230832077004,0.011688610450666149,1
335,12,1.0086779526197893,360.20600378985927,0.1717887013449111,0
336,11,3.2605174218537534,334.1395643060564,0.19545277485641205,0
337,7,3.2764961433738833,324.0693913325911,0.4731075891547947,0
338,1,0.5,265.7879583279786,0.11097442368610518,0
339,1,2.376423908797985,269.5044850686292,0.1972930469285773,1
340,13,1.9913376856165448,306.8533616612801,0.022325523613325446,0
341,9,1.6080537592968436,272.34186689858615,0.3841344701947793,1
342,3,1.9889582353901891,365.6315992044567,0.4584192057649435,0
343,7,3.59578780159936,270.20221619371705,0.12653211716548102,1
344,6,1.9825949787102917,202.66178135858573,0.2202076042136806,1
345,8,2.0168778654181585,234.92715283185595,0.06983518446933705,1
346,9,1.381194691142321,238.10183135875673,0.23384936085331648,0
347,5,4.268909642515826,286.8325963188336,0.07533780718560674,1
348,1,3.4346323654706343,310.8033016784662,0.26644076226538455,0
349,19,0.5076437970970988,302.6900218337646,0.36996479981179425,1
350,10,2.0177599207768138,323.04544988460106,0.2811379596589424,1
351,12,3.528517884394926,287.38599879746596,0.13015759340981423,0
352,15,4.281392548982836,289.1546502629682,0.18336003287976352,1
353,9,3.8408387593666564,387.59299871510103,0.32290064147575986,1
354,17,2.644317089742114,360.26787856304384,0.2989801547167693,1
355,17,1.0686231392069616,320.4150240952282,0.0770196461794534,0
356,12,3.8702489939113103,345.8335237838613,0.42402524204739034,1
357,7,2.703103148679496,203.68924172531507,0.24284256700103757,1
358,2,3.06886201461507,258.8730690542279,0.08956092001793257,1
359,3,2.8225795617915033,278.38982429972646,0.07018500586161733,1
360,17,1.644470500423732,259.4617018990498,0.4831203695761138,0
361,5,3.364250212222989,222.71313455957363,0.14795220447503754,0
362,17,3.2264590311134467,321.0271901282895,0.45521085807902417,0
363,17,2.5742111570852018,369.287387964231,0.21118679639678006,0
364,17,3.471105799862487,299.35951385003216,0.19910150092206325,1
365,2,1.626000452576694,332.40910228169935,0.35345519512822166,0
366,2,2.730997224116891,297.8733023006218,0.014842811009976104,0
367,5,3.026127472935789,277.91805951616305,0.17566386559889136,0
368,1,1.2650723678649378,345.95982795088617,0.15829639897398637,0
369,1,2.9429033891639467,228.5904529596213,0.4353680661991827,0
370,19,3.7336451466812957,206.8298627027217,0.2692705341201838,0
371,2,2.6967690759571323,227.88500890447892,0.18863937703988343,0
372,12,2.9658850974856557,342.67939891380445,0.14037886204686187,1
373,6,3.562344039234167,304.3605553443044,0.29934980631720826,1
374,4,2.612199891133727,318.8268989623393,0.08431983886624868,0
375,11,2.702202600455711,383.84614967287746,0.130640336569303,0
376,17,1.8232964854675329,241.83301627244242,0.15386996088172739,0
377,6,2.985063222679235,360.2085184581934,0.30787538432740114,0
378,5,2.6651515163952197,280.18377929256854,0.19289492991807297,1
379,2,3.4990897950533224,272.58195623766306,0.25783381705882424,0
380,6,3.563459954183239,304.06101886258017,0.32871474924562744,0
381,11,3.791209039012881,311.8868127839931,0.47857308439576673,0
382,16,2.4917396491048693,289.472893021338,0.38477032458034865,1
383,16,0.8234189143758841,330.5157150530816,0.20857582248033277,0
384,1,3.7416397464647746,304.2621538405539,0.37665493345465584,0
385,9,3.431120964097409,290.033419162377,0.47535014865041414,0
386,6,2.36470839531391,279.18579321101095,0.25469646737052115,0
387,16,3.554940199567337,311.91732328588245,0.21114349723021597,1
388,3,1.5514101974837584,232.16710862769474,0.04822916251036091,0
389,4,4.030240212870275,246.2768085010006,0.4472614816189225,1
390,19,2.66637544820595,281.6274965401909,0.13075279758889125,0
391,3,2.1710723869951045,327.24375298447944,0.04133936944137838,0
392,19,2.3782984437611123,407.1425061862428,0.27322970842963074,0
393,7,2.7685150139997874,292.03371820581987,0.42449082652114734,1
394,9,2.9879879267005367,211.28843543321184,0.2092511772552957,0
395,1,3.048280280399407,260.487624518385,0.39370306037791797,0
396,8,2.570392556041876,332.9445924796115,0.41983404356915793,0
397,7,3.200239573461479,251.48589455255262,0.23265774382173324,1
398,18,3.0082792743334337,234.71273710607778,0.2995679823108321,1
399,8,2.352427004425601,332.68344508070396,0.27161702628408063,1
400,1,2.201809375578736,323.24400304464564,0.47020597220090576,0
401,11,3.6083655428948376,226.3729628621602,0.36549778569496305,0
402,18,3.5243260359979054,255.25033272721595,0.4634179772773554,0
403,10,3.0571363551612634,362.2335088408747,0.11780488925036621,0
404,3,3.924195465990201,342.64221350471706,0.16201605739800853,1
405,7,1.0386723438323655,240.13142420994112,0.04474760185823317,1
406,16,2.435605358493297,200.55553225441074,0.25495489878094574,1
407,16,1.8436828876653557,313.4258957930436,0.43822260289909626,0
408,17,5.25627226513785,285.1966002380635,0.17015488159405068,1
409,2,3.7132198203959863,309.0870948363536,0.07285823240517243,1
410,1,2.920938016341724,331.7330971921969,0.04353866491523596,0
411,16,3.7849905788461564,252.1865291301989,0.22927513353659074,0
412,12,4.116275663755115,278.39272367070504,0.09037065486809401,0
413,5,4.105631691524071,255.04707381471005,0.17959097415370073,0
414,5,3.921703485100353,256.8382483509755,0.41179010596039406,1
415,9,2.7374596767179384,328.2379596662215,0.19818321755118695,0
416,9,2.4986345805160477,307.2034290672208,0.30883674994561433,0
417,3,2.037810820019315,221.85291149446317,0.2560584273531793,0
418,19,3.5024472667290074,336.2551820958256,0.3620813135553178,0
419,16,2.841064264671219,282.49649627109,0.08652082990390869,0
420,16,2.581528969482804,338.5582703413961,0.46101610787697317,1
421,3,2.5293386382721974,249.26309770268813,0.3253800707995173,0
422,1,4.450192630634689,253.71559906511845,0.14276732847425258,1
423,11,3.952680412841671,312.5856149053334,0.07039431698764892,1
424,17,4.830393856128166,245.17699559151626,0.08336552643163325,0
425,8,3.529016299892109,286.25594146291166,0.39350483417909293,1
426,4,3.056954440254898,239.4963268820363,0.2981739261233494,0
427,6,2.9745975492550754,280.4315133464175,0.19657156245190985,1
428,8,1.979698452738527,298.4072884097551,0.17312141463157119,1
429,3,1.7385810082485993,300.76289674503795,0.4293214221562598,0
430,16,3.5073410218928744,281.76263643668256,0.4386336366529159,0
431,3,2.065321289516745,316.66751501590693,0.2948183988254535,1
432,18,3.211457753867236,307.3899522756019,0.26702659217586777,0
433,14,4.115466683095212,295.53166681315986,0.41005954061752004,0
434,18,2.3345460669691036,268.7074733644448,0.3771742380992439,1
435,2,5.010481634591578,353.41218747892543,0.20615933983061635,1
436,3,2.0093048790559007,319.3143604116297,0.05054195552791993,0
437,16,3.990194756489846,248.19455680540023,0.38656505260776114,0
438,9,3.4247561811323624,332.4441937845246,0.09266350418071943,0
439,4,4.194095249946152,343.7746818476338,0.018024684174454388,0
440,1,1.8838023886403104,295.9217620353911,0.4232183108499555,0
441,4,5.307020916953611,299.2456336962697,0.29334438421499215,1
442,1,2.821224916217094,197.05646603083935,0.4469163574125216,0
